2019-10-19T19:54:55.894Z,4a2bb010-f2aa-11e9-ba7c-716e7f5ba423,100,RSSI,4bf39ed0-f2aa-11e9-8221-599f77add412,rssi,dbm,-35
2019-11-01T23:04:24.506Z,4a2bb010-f2aa-11e9-ba7c-716e7f5ba423,2,Humidity (2),4c6af1b0-f2aa-11e9-ba7c-716e7f5ba423,rel_hum,p,30
2019-11-01T23:04:24.506Z,4a2bb010-f2aa-11e9-ba7c-716e7f5ba423,4,GPS (4),e51c13b0-f2ac-11e9-a38a-d57172a4b4d4,gps,m,"60.4872,15.4095"
2019-11-01T23:04:48.241Z,4a2bb010-f2aa-11e9-ba7c-716e7f5ba423,2,Humidity (2),4c6af1b0-f2aa-11e9-ba7c-716e7f5ba423,rel_hum,p,30
2019-11-01T23:04:48.241Z,4a2bb010-f2aa-11e9-ba7c-716e7f5ba423,1,Temperature (1),4c2a1820-f2aa-11e9-8221-599f77add412,temp,c,20.5
2019-11-01T23:04:48.241Z,4a2bb010-f2aa-11e9-ba7c-716e7f5ba423,3,Analog Output (3),4c79e5d0-f2aa-11e9-a4a3-7d841ff78abf,analog_actuator,null,0.790000021
2019-11-01T23:04:48.241Z,4a2bb010-f2aa-11e9-ba7c-716e7f5ba423,100,RSSI,4bf39ed0-f2aa-11e9-8221-599f77add412,rssi,dbm,-35
2019-11-01T23:04:48.241Z,4a2bb010-f2aa-11e9-ba7c-716e7f5ba423,101,SNR,4c12bf90-f2aa-11e9-a38a-d57172a4b4d4,snr,db,5
2019-11-01T23:04:48.241Z,4a2bb010-f2aa-11e9-ba7c-716e7f5ba423,4,GPS (4),e51c13b0-f2ac-11e9-a38a-d57172a4b4d4,gps,m,"60.4872,15.4095"
2019-11-06T10:34:12.104Z,4a2bb010-f2aa-11e9-ba7c-716e7f5ba423,2,Humidity (2),4c6af1b0-f2aa-11e9-ba7c-716e7f5ba423,rel_hum,p,30
2019-11-06T10:34:12.104Z,4a2bb010-f2aa-11e9-ba7c-716e7f5ba423,3,Analog Output (3),4c79e5d0-f2aa-11e9-a4a3-7d841ff78abf,analog_actuator,null,0.189999998
2019-11-06T10:34:12.104Z,4a2bb010-f2aa-11e9-ba7c-716e7f5ba423,100,RSSI,4bf39ed0-f2aa-11e9-8221-599f77add412,rssi,dbm,-35
2019-11-06T10:34:12.104Z,4a2bb010-f2aa-11e9-ba7c-716e7f5ba423,1,Temperature (1),4c2a1820-f2aa-11e9-8221-599f77add412,temp,c,20.5
2019-11-06T10:34:12.104Z,4a2bb010-f2aa-11e9-ba7c-716e7f5ba423,4,GPS (4),e51c13b0-f2ac-11e9-a38a-d57172a4b4d4,gps,m,"60.4872,15.4095"
2019-11-06T10:34:12.104Z,4a2bb010-f2aa-11e9-ba7c-716e7f5ba423,101,SNR,4c12bf90-f2aa-11e9-a38a-d57172a4b4d4,snr,db,5
2019-11-07T10:09:58.113Z,4a2bb010-f2aa-11e9-ba7c-716e7f5ba423,101,SNR,4c12bf90-f2aa-11e9-a38a-d57172a4b4d4,snr,db,5
2019-11-07T10:09:58.113Z,4a2bb010-f2aa-11e9-ba7c-716e7f5ba423,1,Temperature (1),4c2a1820-f2aa-11e9-8221-599f77add412,temp,c,20.5
2019-11-07T10:09:58.113Z,4a2bb010-f2aa-11e9-ba7c-716e7f5ba423,100,RSSI,4bf39ed0-f2aa-11e9-8221-599f77add412,rssi,dbm,-35
2019-11-07T10:09:58.113Z,4a2bb010-f2aa-11e9-ba7c-716e7f5ba423,3,Analog Output (3),4c79e5d0-f2aa-11e9-a4a3-7d841ff78abf,analog_actuator,null,0.189999998
2019-11-07T10:09:58.113Z,4a2bb010-f2aa-11e9-ba7c-716e7f5ba423,2,Humidity (2),4c6af1b0-f2aa-11e9-ba7c-716e7f5ba423,rel_hum,p,30
2019-11-07T10:09:58.113Z,4a2bb010-f2aa-11e9-ba7c-716e7f5ba423,4,GPS (4),e51c13b0-f2ac-11e9-a38a-d57172a4b4d4,gps,m,"60.4872,15.4095"
2019-11-07T10:10:20.271Z,4a2bb010-f2aa-11e9-ba7c-716e7f5ba423,100,RSSI,4bf39ed0-f2aa-11e9-8221-599f77add412,rssi,dbm,-35
2019-11-07T10:10:20.271Z,4a2bb010-f2aa-11e9-ba7c-716e7f5ba423,1,Temperature (1),4c2a1820-f2aa-11e9-8221-599f77add412,temp,c,20.5
2019-11-07T10:10:20.271Z,4a2bb010-f2aa-11e9-ba7c-716e7f5ba423,3,Analog Output (3),4c79e5d0-f2aa-11e9-a4a3-7d841ff78abf,analog_actuator,null,0.389999986
2019-11-07T10:10:20.271Z,4a2bb010-f2aa-11e9-ba7c-716e7f5ba423,101,SNR,4c12bf90-f2aa-11e9-a38a-d57172a4b4d4,snr,db,5
2019-11-07T10:10:20.271Z,4a2bb010-f2aa-11e9-ba7c-716e7f5ba423,2,Humidity (2),4c6af1b0-f2aa-11e9-ba7c-716e7f5ba423,rel_hum,p,30
2019-11-07T10:10:20.271Z,4a2bb010-f2aa-11e9-ba7c-716e7f5ba423,4,GPS (4),e51c13b0-f2ac-11e9-a38a-d57172a4b4d4,gps,m,"60.4872,15.4095"
2019-11-07T10:14:36.337Z,4a2bb010-f2aa-11e9-ba7c-716e7f5ba423,3,Analog Output (3),4c79e5d0-f2aa-11e9-a4a3-7d841ff78abf,analog_actuator,null,0.589999974
2019-11-07T10:14:36.337Z,4a2bb010-f2aa-11e9-ba7c-716e7f5ba423,101,SNR,4c12bf90-f2aa-11e9-a38a-d57172a4b4d4,snr,db,5
2019-11-07T10:14:36.337Z,4a2bb010-f2aa-11e9-ba7c-716e7f5ba423,1,Temperature (1),4c2a1820-f2aa-11e9-8221-599f77add412,temp,c,20.5
2019-11-07T10:14:36.337Z,4a2bb010-f2aa-11e9-ba7c-716e7f5ba423,100,RSSI,4bf39ed0-f2aa-11e9-8221-599f77add412,rssi,dbm,-35
2019-11-07T10:14:36.337Z,4a2bb010-f2aa-11e9-ba7c-716e7f5ba423,2,Humidity (2),4c6af1b0-f2aa-11e9-ba7c-716e7f5ba423,rel_hum,p,30
2019-11-07T10:14:36.337Z,4a2bb010-f2aa-11e9-ba7c-716e7f5ba423,4,GPS (4),e51c13b0-f2ac-11e9-a38a-d57172a4b4d4,gps,m,"60.4872,15.4095"
2019-11-07T10:18:39.261Z,4a2bb010-f2aa-11e9-ba7c-716e7f5ba423,100,RSSI,4bf39ed0-f2aa-11e9-8221-599f77add412,rssi,dbm,-35
2019-11-07T10:18:39.261Z,4a2bb010-f2aa-11e9-ba7c-716e7f5ba423,2,Humidity (2),4c6af1b0-f2aa-11e9-ba7c-716e7f5ba423,rel_hum,p,30
2019-11-07T10:18:39.261Z,4a2bb010-f2aa-11e9-ba7c-716e7f5ba423,3,Analog Output (3),4c79e5d0-f2aa-11e9-a4a3-7d841ff78abf,analog_actuator,null,0.790000021
2019-11-07T10:18:39.261Z,4a2bb010-f2aa-11e9-ba7c-716e7f5ba423,101,SNR,4c12bf90-f2aa-11e9-a38a-d57172a4b4d4,snr,db,5
2019-11-07T10:18:39.261Z,4a2bb010-f2aa-11e9-ba7c-716e7f5ba423,1,Temperature (1),4c2a1820-f2aa-11e9-8221-599f77add412,temp,c,20.5
2019-11-07T10:18:39.261Z,4a2bb010-f2aa-11e9-ba7c-716e7f5ba423,4,GPS (4),e51c13b0-f2ac-11e9-a38a-d57172a4b4d4,gps,m,"60.4872,15.4095"
2019-11-07T15:00:22.184Z,4a2bb010-f2aa-11e9-ba7c-716e7f5ba423,1,Temperature (1),4c2a1820-f2aa-11e9-8221-599f77add412,temp,c,20.5
2019-11-07T15:00:22.184Z,4a2bb010-f2aa-11e9-ba7c-716e7f5ba423,2,Humidity (2),4c6af1b0-f2aa-11e9-ba7c-716e7f5ba423,rel_hum,p,30
2019-11-07T15:00:22.184Z,4a2bb010-f2aa-11e9-ba7c-716e7f5ba423,3,Analog Output (3),4c79e5d0-f2aa-11e9-a4a3-7d841ff78abf,analog_actuator,null,0.189999998
2019-11-07T15:00:22.184Z,4a2bb010-f2aa-11e9-ba7c-716e7f5ba423,4,GPS (4),e51c13b0-f2ac-11e9-a38a-d57172a4b4d4,gps,m,"60.4872,15.4095"
2019-11-07T15:00:22.184Z,4a2bb010-f2aa-11e9-ba7c-716e7f5ba423,100,RSSI,4bf39ed0-f2aa-11e9-8221-599f77add412,rssi,dbm,-35
2019-11-07T15:00:22.184Z,4a2bb010-f2aa-11e9-ba7c-716e7f5ba423,101,SNR,4c12bf90-f2aa-11e9-a38a-d57172a4b4d4,snr,db,5
2019-11-07T21:38:39.893Z,4a2bb010-f2aa-11e9-ba7c-716e7f5ba423,101,SNR,4c12bf90-f2aa-11e9-a38a-d57172a4b4d4,snr,db,5
2019-11-07T21:38:39.893Z,4a2bb010-f2aa-11e9-ba7c-716e7f5ba423,4,GPS (4),e51c13b0-f2ac-11e9-a38a-d57172a4b4d4,gps,m,"60.4872,15.4095"
2019-11-07T21:38:39.893Z,4a2bb010-f2aa-11e9-ba7c-716e7f5ba423,1,Temperature (1),4c2a1820-f2aa-11e9-8221-599f77add412,temp,c,20.5
2019-11-07T21:38:39.893Z,4a2bb010-f2aa-11e9-ba7c-716e7f5ba423,2,Humidity (2),4c6af1b0-f2aa-11e9-ba7c-716e7f5ba423,rel_hum,p,30
2019-11-07T21:38:39.893Z,4a2bb010-f2aa-11e9-ba7c-716e7f5ba423,100,RSSI,4bf39ed0-f2aa-11e9-8221-599f77add412,rssi,dbm,-35
2019-11-07T21:38:39.893Z,4a2bb010-f2aa-11e9-ba7c-716e7f5ba423,3,Analog Output (3),4c79e5d0-f2aa-11e9-a4a3-7d841ff78abf,analog_actuator,null,0.189999998
2019-11-07T21:39:15.477Z,4a2bb010-f2aa-11e9-ba7c-716e7f5ba423,101,SNR,4c12bf90-f2aa-11e9-a38a-d57172a4b4d4,snr,db,5
2019-11-07T21:39:15.477Z,4a2bb010-f2aa-11e9-ba7c-716e7f5ba423,100,RSSI,4bf39ed0-f2aa-11e9-8221-599f77add412,rssi,dbm,-35
2019-11-07T21:39:15.477Z,4a2bb010-f2aa-11e9-ba7c-716e7f5ba423,3,Analog Output (3),4c79e5d0-f2aa-11e9-a4a3-7d841ff78abf,analog_actuator,null,0.189999998
2019-11-07T21:39:15.477Z,4a2bb010-f2aa-11e9-ba7c-716e7f5ba423,4,GPS (4),e51c13b0-f2ac-11e9-a38a-d57172a4b4d4,gps,m,"60.4872,15.4095"
2019-11-07T21:39:15.477Z,4a2bb010-f2aa-11e9-ba7c-716e7f5ba423,1,Temperature (1),4c2a1820-f2aa-11e9-8221-599f77add412,temp,c,20.5
2019-11-07T21:39:15.477Z,4a2bb010-f2aa-11e9-ba7c-716e7f5ba423,2,Humidity (2),4c6af1b0-f2aa-11e9-ba7c-716e7f5ba423,rel_hum,p,30
2019-11-07T21:45:46.903Z,4a2bb010-f2aa-11e9-ba7c-716e7f5ba423,3,Analog Output (3),4c79e5d0-f2aa-11e9-a4a3-7d841ff78abf,analog_actuator,null,0.389999986
2019-11-07T21:45:46.903Z,4a2bb010-f2aa-11e9-ba7c-716e7f5ba423,4,GPS (4),e51c13b0-f2ac-11e9-a38a-d57172a4b4d4,gps,m,"60.4872,15.4095"
2019-11-07T21:45:46.903Z,4a2bb010-f2aa-11e9-ba7c-716e7f5ba423,100,RSSI,4bf39ed0-f2aa-11e9-8221-599f77add412,rssi,dbm,-35
2019-11-07T21:45:46.903Z,4a2bb010-f2aa-11e9-ba7c-716e7f5ba423,2,Humidity (2),4c6af1b0-f2aa-11e9-ba7c-716e7f5ba423,rel_hum,p,30
2019-11-07T21:45:46.903Z,4a2bb010-f2aa-11e9-ba7c-716e7f5ba423,1,Temperature (1),4c2a1820-f2aa-11e9-8221-599f77add412,temp,c,20.5
2019-11-07T21:45:46.903Z,4a2bb010-f2aa-11e9-ba7c-716e7f5ba423,101,SNR,4c12bf90-f2aa-11e9-a38a-d57172a4b4d4,snr,db,5
2019-11-08T11:05:54.649Z,4a2bb010-f2aa-11e9-ba7c-716e7f5ba423,1,Temperature (1),4c2a1820-f2aa-11e9-8221-599f77add412,temp,c,20.5
2019-11-08T11:05:54.649Z,4a2bb010-f2aa-11e9-ba7c-716e7f5ba423,101,SNR,4c12bf90-f2aa-11e9-a38a-d57172a4b4d4,snr,db,5
2019-11-08T11:05:54.649Z,4a2bb010-f2aa-11e9-ba7c-716e7f5ba423,2,Humidity (2),4c6af1b0-f2aa-11e9-ba7c-716e7f5ba423,rel_hum,p,30
2019-11-08T11:05:54.649Z,4a2bb010-f2aa-11e9-ba7c-716e7f5ba423,100,RSSI,4bf39ed0-f2aa-11e9-8221-599f77add412,rssi,dbm,-35
2019-11-08T11:05:54.649Z,4a2bb010-f2aa-11e9-ba7c-716e7f5ba423,3,Analog Output (3),4c79e5d0-f2aa-11e9-a4a3-7d841ff78abf,analog_actuator,null,0.589999974
2019-11-08T11:05:54.649Z,4a2bb010-f2aa-11e9-ba7c-716e7f5ba423,4,GPS (4),e51c13b0-f2ac-11e9-a38a-d57172a4b4d4,gps,m,"60.4872,15.4095"
2019-11-14T19:50:16.899Z,4a2bb010-f2aa-11e9-ba7c-716e7f5ba423,100,RSSI,4bf39ed0-f2aa-11e9-8221-599f77add412,rssi,dbm,-35
2019-11-14T19:50:16.899Z,4a2bb010-f2aa-11e9-ba7c-716e7f5ba423,101,SNR,4c12bf90-f2aa-11e9-a38a-d57172a4b4d4,snr,db,5
2019-11-14T19:50:16.899Z,4a2bb010-f2aa-11e9-ba7c-716e7f5ba423,1,Temperature (1),4c2a1820-f2aa-11e9-8221-599f77add412,temp,c,20.5
2019-11-14T19:50:16.899Z,4a2bb010-f2aa-11e9-ba7c-716e7f5ba423,2,Humidity (2),4c6af1b0-f2aa-11e9-ba7c-716e7f5ba423,rel_hum,p,30
2019-11-14T19:50:16.899Z,4a2bb010-f2aa-11e9-ba7c-716e7f5ba423,4,GPS (4),e51c13b0-f2ac-11e9-a38a-d57172a4b4d4,gps,m,"60.4872,15.4095"
2019-11-14T19:50:16.899Z,4a2bb010-f2aa-11e9-ba7c-716e7f5ba423,3,Analog Output (3),4c79e5d0-f2aa-11e9-a4a3-7d841ff78abf,analog_actuator,null,0.189999998
